aid,audcatid,artstid,Title,Album,Sevadar,Titlefws,Duration,audiosize,audiopath,audio_year,filename,cdnpath,imgpath,status,createdon
3602,159,445,Gur Ke Charan Jee Ka Nistara,December 2017 Vol - 5,Shanon Kaur Canada,GKCJKN,23,22.095,NULL,2017,DEC175-13 SKU - Gur Ke Charan Jee Ka Nistara (28-12-17)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/December17/D175/DEC175-13 SKU - Gur Ke Charan Jee Ka Nistara (28-12-17)M.mp3,,1,2018-01-08 17:50:25
3603,159,527,Bip Sudama Dalidi Bal Sakhai,December 2017 Vol - 5,Rupinder Kaur,BSDBS,22,20.858,NULL,2017,DEC175-14 Rupinder Kaur - Bip Sudama Dalidi Bal Sakhai Mitr Sadae (28-12-17)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/December17/D175/DEC175-14 Rupinder Kaur - Bip Sudama Dalidi Bal Sakhai Mitr Sadae (28-12-17)M.mp3,,1,2018-01-08 17:50:25
3604,159,450,Har Ke Sant Miloh Man Deva,December 2017 Vol - 5,Simarjit Kaur Bhatinda,HKSMMD,36,34.278,NULL,2017,DEC175-15 SMB - Har Ke Sant Miloh Man Deva (29-12-17)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/December17/D175/DEC175-15 SMB - Har Ke Sant Miloh Man Deva (29-12-17)M.mp3,,1,2018-01-08 17:50:25
3605,159,20,Preet Preet Guria Mohan Lalna,December 2017 Vol - 5,Amarjot Kaur LDH,PPGML,29,27.359,NULL,2017,DEC175-16 AKL - Preet Preet Guria Mohan Lalna (28-12-17)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/December17/D175/DEC175-16 AKL - Preet Preet Guria Mohan Lalna (28-12-17)M.mp3,,1,2018-01-08 17:50:25
3606,159,459,He Aprampar Har Hare Heh Bhi,December 2017 Vol - 5,Simranjot Kaur DL,HAHHHB,25,23.684,NULL,2017,DEC175-17 Simranjot Kaur - He Aprampar Har Hare Heh Bhi Hovanhar (29-12-17)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/December17/D175/DEC175-17 Simranjot Kaur - He Aprampar Har Hare Heh Bhi Hovanhar (29-12-17)M.mp3,,1,2018-01-08 17:50:25
3607,159,70,Naam Simran,December 2017 Vol - 5,Budha Kaur Dodra,NS,38,36.043,NULL,2017,DEC175-18 BKD - Naam Simran (28-12-17)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/December17/D175/DEC175-18 BKD - Naam Simran (28-12-17)M.mp3,,1,2018-01-08 17:50:25
3608,159,190,GV 23 Jam Part - 2,December 2017 Vol - 5,Harpreet Kaur LDH,G2JP-2,25,17.683,NULL,2017,DEC175-19 HKR - GV 23 Jam Part - 2 (24-12-17)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/December17/D175/DEC175-19 HKR - GV 23 Jam Part - 2 (24-12-17)E.mp3,,1,2018-01-08 17:50:25
3609,159,518,Simar Mana Ram Naam Chitare,December 2017 Vol - 5,Aarushi Kaur,SMRNC,20,19.506,NULL,2017,DEC175-20 Arushi Kaur - Simar Mana Ram Naam Chitare (28-12-17)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/December17/D175/DEC175-20 Arushi Kaur - Simar Mana Ram Naam Chitare (28-12-17)E.mp3,,1,2018-01-08 17:50:25
3610,159,99,Mere Ram Har Jan Kae Hau Bal,December 2017 Vol - 5,Eknoor Kaur DL,MRHJKHB,25,24.094,NULL,2017,DEC175-21 Eknoor Kaur - Mere Ram Har Jan Kae Hau Bal Jaee (28-12-17)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/December17/D175/DEC175-21 Eknoor Kaur - Mere Ram Har Jan Kae Hau Bal Jaee (28-12-17)E.mp3,,1,2018-01-08 17:50:25
3611,159,20,Naam Simran,December 2017 Vol - 5,Amarjot Kaur LDH,NS,40,37.89,NULL,2017,DEC175-22 AKL - Naam Simran (26-12-17)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/December17/D175/DEC175-22 AKL - Naam Simran (26-12-17)M.mp3,,1,2018-01-08 17:50:25
3612,159,260,GV 96 Seva Part 2,December 2017 Vol - 5,Jatinder Singh FBD,G9SP2,23,16.18,NULL,2017,DEC175-23 JTS - GV 96 Seva Part 2 (28-12-17)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/December17/D175/DEC175-23 JTS - GV 96 Seva Part 2 (28-12-17)E.mp3,,1,2018-01-08 17:50:25
3613,159,174,Uthat Baithat Sovat Dhiaeeae,December 2017 Vol - 5,Harjot Kaur Gurgaon,UBSD,24,23.083,NULL,2017,DEC175-24 Harjot Kaur - Uthat Baithat Sovat Dhiaeeae (27-12-17)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/December17/D175/DEC175-24 Harjot Kaur - Uthat Baithat Sovat Dhiaeeae (27-12-17)E.mp3,,1,2018-01-08 17:50:25
3614,159,392,Sukh Sehaj Anand Bhawan,December 2017 Vol - 5,Rano Kaur Jammu,SSAB,27,25.97,NULL,2017,DEC175-25 Rano Kaur Jammu - Sukh Sehaj Anand Bhawan (28-12-17)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/December17/D175/DEC175-25 Rano Kaur Jammu - Sukh Sehaj Anand Bhawan (28-12-17)E.mp3,,1,2018-01-08 17:50:25
3615,159,469,GV 27 Hukam Part 3,December 2017 Vol - 5,Sukhneet Singh Jammu,G2HP3,35,24.989,NULL,2017,DEC175-26 SSJ - GV 27 Hukam Part 3 (27.12.17)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/December17/D175/DEC175-26 SSJ - GV 27 Hukam Part 3 (27.12.17)M.mp3,,1,2018-01-08 17:50:25
3616,160,274,Naam Simran,December 2017 Vol - 6,Kanwarpreet Kaur DL (Ria),NS,45,42.669,NULL,2017,DEC176-01 KPKD - Naam Simran (29-12-17)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/December17/D176/DEC176-01 KPKD - Naam Simran (29-12-17)E.mp3,,1,2018-01-08 17:50:25
3617,160,175,Kin Bidh Milae Gusai Mere Ram,December 2017 Vol - 6,Harkirat Kaur,KBMGMR,28,26.617,NULL,2017,DEC176-02 HKK - Kin Bidh Milae Gusai Mere Ram Rai (29-12-17)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/December17/D176/DEC176-02 HKK - Kin Bidh Milae Gusai Mere Ram Rai (29-12-17)E.mp3,,1,2018-01-08 17:50:25
3618,160,373,Hau Kar Kar Thaka Upav Bahuter,December 2017 Vol - 6,Pushpinder Kaur (PKK),HKKTUB,30,28.177,NULL,2017,DEC176-03 PKK - Hau Kar Kar Thaka Upav Bahutere (29-12-17)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/December17/D176/DEC176-03 PKK - Hau Kar Kar Thaka Upav Bahutere (29-12-17)E.mp3,,1,2018-01-08 17:50:25
3619,160,166,Koi Koi Sajan Aaae Kahae,December 2017 Vol - 6,Harjinder Kaur DL,KKSAK,28,27.144,NULL,2017,DEC176-04 HKB - Koi Koi Sajan Aaae Kahae (29-12-17)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/December17/D176/DEC176-04 HKB - Koi Koi Sajan Aaae Kahae (29-12-17)E.mp3,,1,2018-01-08 17:50:25
3620,160,52,Jag Leho Re Mana Jag Leho,December 2017 Vol - 6,Baljinder Kaur Babba,JLRMJL,31,29.525,NULL,2017,DEC176-05 BBD - Jag Leho Re Mana Jag Leho (30-12-17)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/December17/D176/DEC176-05 BBD - Jag Leho Re Mana Jag Leho (30-12-17)M.mp3,,1,2018-01-08 17:50:25
3621,160,139,Mil Sangat Man Naam Vasaee,December 2017 Vol - 6,Gurpreet Kaur BTD,MSMNV,24,22.676,NULL,2017,DEC176-06 GPKB - Mil Sangat Man Naam Vasaee (30-12-17)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/December17/D176/DEC176-06 GPKB - Mil Sangat Man Naam Vasaee (30-12-17)M.mp3,,1,2018-01-08 17:50:25
3622,160,142,Sadhu Sang Simar Gopal,December 2017 Vol - 6,Gurpreet Kaur FBD,SSSG,28,26.675,NULL,2017,DEC176-07 GPKF - Sadhu Sang Simar Gopal (30-12-17)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/December17/D176/DEC176-07 GPKF - Sadhu Sang Simar Gopal (30-12-17)E.mp3,,1,2018-01-08 17:50:25
3623,160,450,Tina Milia Gur Aaae Jin Ko Lik,December 2017 Vol - 6,Simarjit Kaur Bhatinda,TMGAJKL,52,49.069,NULL,2017,DEC176-08 SMB - Tina Milia Gur Aaae Jin Ko Likhia (30-12-17)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/December17/D176/DEC176-08 SMB - Tina Milia Gur Aaae Jin Ko Likhia (30-12-17)E.mp3,,1,2018-01-08 17:50:25
3624,160,20,Naam Simran,December 2017 Vol - 6,Amarjot Kaur LDH,NS,39,36.78,NULL,2017,DEC176-09 AKL - Naam Simran (30-12-12)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/December17/D176/DEC176-09 AKL - Naam Simran (30-12-12)M.mp3,,1,2018-01-08 17:50:25
3625,160,480,GV 81 Sangat Part 4,December 2017 Vol - 6,TajinderPal Singh Delhi,G8SP4,26,24.561,NULL,2017,DEC176-10 TPS - GV 81 Sangat Part 4 (30-12-17)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/December17/D176/DEC176-10 TPS - GV 81 Sangat Part 4 (30-12-17)E.mp3,,1,2018-01-08 17:50:25
3626,160,79,Eh Ardas Hamari Suami Visar Na,December 2017 Vol - 6,Charanjeet Singh Maula LDH,EAHSVN,29,27.793,NULL,2017,DEC176-11 CSM - Eh Ardas Hamari Suami Visar Nahi Sukhdate (29-12-17)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/December17/D176/DEC176-11 CSM - Eh Ardas Hamari Suami Visar Nahi Sukhdate (29-12-17)E.mp3,,1,2018-01-08 17:50:25
3627,160,373,Rama Ram Ramo Ram Ravijae,December 2017 Vol - 6,Pushpinder Kaur (PKK),RRRRR,30,28.978,NULL,2017,DEC176-12 PKK - Rama Ram Ramo Ram Ravijae (30-12-17)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/December17/D176/DEC176-12 PKK - Rama Ram Ramo Ram Ravijae (30-12-17)E.mp3,,1,2018-01-08 17:50:25
3628,160,175,Har Har Satgur Purakh Milavoh,December 2017 Vol - 6,Harkirat Kaur,HHSPM,36,34.215,NULL,2017,DEC176-13 HKK - Har Har Satgur Purakh Milavoh (30-12-17)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/December17/D176/DEC176-13 HKK - Har Har Satgur Purakh Milavoh (30-12-17)M.mp3,,1,2018-01-08 17:50:25
3629,160,222,Saee Sundar Sohne Sadhsang Jin,December 2017 Vol - 6,Jagdish Singh Mohali,SSSSJ,22,21.49,NULL,2017,DEC176-14 JDSM - Saee Sundar Sohne Sadhsang Jin Behne (30-12-17)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/December17/D176/DEC176-14 JDSM - Saee Sundar Sohne Sadhsang Jin Behne (30-12-17)E.mp3,,1,2018-01-08 17:50:25
3630,160,523,Kio Na Har Ko Naam Le,December 2017 Vol - 6,Japjot Singh Mohali,KNHKNL,26,25.058,NULL,2017,DEC176-15 Japjot S - Kio Na Har Ko Naam Le (30-12-17)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/December17/D176/DEC176-15 Japjot S - Kio Na Har Ko Naam Le (30-12-17)E.mp3,,1,2018-01-08 17:50:25
3631,160,155,Rakh Leho Ham Te Bigri,December 2017 Vol - 6,Gurvinder Singh Jammu,RLHTB,21,20.261,NULL,2017,DEC176-16 GVSJ - Rakh Leho Ham Te Bigri (29-12-17)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/December17/D176/DEC176-16 GVSJ - Rakh Leho Ham Te Bigri (29-12-17)M.mp3,,1,2018-01-08 17:50:25
3632,160,62,Sajanra Mera Sajanra Nikat Kha,December 2017 Vol - 6,Bhavleen Kaur,SMSNK,20,19.367,NULL,2017,DEC176-17 Bhavleen Kaur - Sajanra Mera Sajanra Nikat Khaloenra Mera Sajanra (29-12-17)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/December17/D176/DEC176-17 Bhavleen Kaur - Sajanra Mera Sajanra Nikat Khaloenra Mera Sajanra (29-12-17)E.mp3,,1,2018-01-08 17:50:25
3633,160,110,Sunat Sadesaro Prie Greh Sej V,December 2017 Vol - 6,Gungun Kaur DL,SSPGSV,18,16.974,NULL,2017,DEC176-18 Gungun Kaur - Sunat Sadesaro Prie Greh Sej Vichai (29-12-17)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/December17/D176/DEC176-18 Gungun Kaur - Sunat Sadesaro Prie Greh Sej Vichai (29-12-17)E.mp3,,1,2018-01-08 17:50:25
3634,160,79,Naam Simran,December 2017 Vol - 6,Charanjeet Singh Maula LDH,NS,43,40.876,NULL,2017,DEC176-19 CSM - Naam Simran (30.12.17)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/December17/D176/DEC176-19 CSM - Naam Simran (30.12.17)E.mp3,,1,2018-01-08 17:50:25
3635,160,190,GV 94 Gurmukh Hoe So Alipto Va,December 2017 Vol - 6,Harpreet Kaur LDH,G9GHSAV,45,42.749,NULL,2017,DEC176-20 HKR - GV 94 Gurmukh Hoe So Alipto Vartae (29-12-17)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/December17/D176/DEC176-20 HKR - GV 94 Gurmukh Hoe So Alipto Vartae (29-12-17)E.mp3,,1,2018-01-08 17:50:25
3636,160,43,Kali Koel Tu Kit Gun Kali,December 2017 Vol - 6,Avleen Kaur,KKTKGK,22,21.28,NULL,2017,DEC176-21 Avneet Kaur USA - Kali Koel Tu Kit Gun Kali.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/December17/D176/DEC176-21 Avneet Kaur USA - Kali Koel Tu Kit Gun Kali.mp3,,1,2018-01-08 17:50:25
3637,160,43,Milo Santan Kae Sang Mohe Udha,December 2017 Vol - 6,Avleen Kaur,MSKSMU,15,14.913,NULL,2017,DEC176-22 Avleen Kaur - Milo Santan Kae Sang Mohe Udhar Leho (28-12-17)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/December17/D176/DEC176-22 Avleen Kaur - Milo Santan Kae Sang Mohe Udhar Leho (28-12-17)E.mp3,,1,2018-01-08 17:50:25
3638,160,392,Ratan Javehar Lal Har Nama,December 2017 Vol - 6,Rano Kaur Jammu,RJLHN,23,21.567,NULL,2017,DEC176-23 Rano Kaur Jammu - Ratan Javehar Lal Har Nama (30-12-17)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/December17/D176/DEC176-23 Rano Kaur Jammu - Ratan Javehar Lal Har Nama (30-12-17)M.mp3,,1,2018-01-08 17:50:25
3639,160,257,Meharwan Sahib Meharwan,December 2017 Vol - 6,Jasraj Singh USA,MSM,16,15.858,NULL,2017,DEC176-24 Jasraj Singh - Meharwan Sahib Meharwan (29-12-17)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/December17/D176/DEC176-24 Jasraj Singh - Meharwan Sahib Meharwan (29-12-17)E.mp3,,1,2018-01-08 17:50:25
3640,160,72,GV 67 Sakat Seo Kar Ulti Ray,December 2017 Vol - 6,Chamkaur Singh LDH,G6SSKUR,34,32.336,NULL,2017,DEC176-25 CKSL - GV 67 Sakat Seo Kar Ulti Ray (30.12.17)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/December17/D176/DEC176-25 CKSL - GV 67 Sakat Seo Kar Ulti Ray (30.12.17)M.mp3,,1,2018-01-08 17:50:25
3641,160,501,Jis Neech Ko Koi Na Janae,December 2017 Vol - 6,Yadvinder Kaur Dodra,JNKKNJ,19,17.902,NULL,2017,DEC176-26 Yadavinder K - Jis Neech Ko Koi Na Janae (30-12-17)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/December17/D176/DEC176-26 Yadavinder K - Jis Neech Ko Koi Na Janae (30-12-17)E.mp3,,1,2018-01-08 17:50:25
3487,155,445,Naam Simran,December 2017 Vol - 1,Shanon Kaur Canada,NS,39,36.673,NULL,2017,DEC171-01 SKU - Naam Simran (21-12-17)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/December17/D171/DEC171-01 SKU - Naam Simran (21-12-17)M.mp3,,1,2018-01-08 17:50:24
3346,150,19,Pritam Ke Des Kaise Batan Se Jaiae,September 2017 Vol - 1,Amarjit Singh (AJS),PKDKBSJ,0.02104166667,27.75 MB,03 AJS - Pritam Ke Des Kaise Batan Se Jaiae (25-9-,2017,03 AJS - Pritam Ke Des Kaise Batan Se Jaiae (25-9-17)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/September17/S171/03 AJS - Pritam Ke Des Kaise Batan Se Jaiae (25-9-17)M.mp3,,1,2017-10-07 17:48:23
3347,150,48,Satgur Guni Nidhan Hai,September 2017 Vol - 1,Babli Singh (HSB),SGNH,0.01642361111,21.66 MB,07 HSB - Satgur Guni Nidhan Hai (24-9-17)M.mp3,2017,07 HSB - Satgur Guni Nidhan Hai (24-9-17)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/September17/S171/07 HSB - Satgur Guni Nidhan Hai (24-9-17)M.mp3,,1,2017-10-07 17:48:23
3348,150,67,Gurmukh Piare Aae Mil,September 2017 Vol - 1,BisamPreet Kaur Jalandhar,GPAM,0.02113425926,27.87 MB,23 BPKJ - Gurmukh Piare Aae Mil (23-9-17)E.mp3,2017,23 BPKJ - Gurmukh Piare Aae Mil (23-9-17)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/September17/S171/23 BPKJ - Gurmukh Piare Aae Mil (23-9-17)E.mp3,,1,2017-10-07 17:48:23
3349,150,70,Naam Simran,September 2017 Vol - 1,Budha Kaur Dodra,NS,0.02822916667,37.23 MB,09 Budha Kaur Dodra - Naam Simran (24-9-17)M.mp3,2017,09 Budha Kaur Dodra - Naam Simran (24-9-17)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/September17/S171/09 Budha Kaur Dodra - Naam Simran (24-9-17)M.mp3,,1,2017-10-07 17:48:23
3350,150,81,Att Ucha Ta Ka Darbara(25-9-17)M,September 2017 Vol - 1,Chashneet Kaur Delhi,AUTKD,0.01638888889,21.60 MB,25 CKD - Att Ucha Ta Ka Darbara(25-9-17)M.mp3,2017,25 CKD - Att Ucha Ta Ka Darbara(25-9-17)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/September17/S171/25 CKD - Att Ucha Ta Ka Darbara(25-9-17)M.mp3,,1,2017-10-07 17:48:23
3351,150,92,Ae Man Har Ji Dhiae Tu,September 2017 Vol - 1,Daya Singh FBD,AMHJDT,0.01767361111,23.30 MB,02 Daya Singh - Ae Man Har Ji Dhiae Tu (24-9-17)M.,2017,02 Daya Singh - Ae Man Har Ji Dhiae Tu (24-9-17)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/September17/S171/02 Daya Singh - Ae Man Har Ji Dhiae Tu (24-9-17)M.mp3,,1,2017-10-07 17:48:23
3352,150,95,Bhae Kirpal Govind Gusai,September 2017 Vol - 1,Dilpreet Singh DL,BKGG,0.01564814815,20.63 MB,05 Dilpreet Singh - Bhae Kirpal Govind Gusai (24-9,2017,05 Dilpreet Singh - Bhae Kirpal Govind Gusai (24-9-17)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/September17/S171/05 Dilpreet Singh - Bhae Kirpal Govind Gusai (24-9-17)M.mp3,,1,2017-10-07 17:48:23
3353,150,99,Kirpa Nidhan Daial Mohe Dijae,September 2017 Vol - 1,Eknoor Kaur DL,KNDMD,0.01730324074,22.81 MB,20 Eknoor Kaur DL - Kirpa Nidhan Daial Mohe Dijae ,2017,20 Eknoor Kaur DL - Kirpa Nidhan Daial Mohe Dijae (23-9-17)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/September17/S171/20 Eknoor Kaur DL - Kirpa Nidhan Daial Mohe Dijae (23-9-17)E.mp3,,1,2017-10-07 17:48:23
3354,150,127,Tav Gun Kaha Jagat Gura,September 2017 Vol - 1,Gurmeet Kaur Delhi,TGKJG,0.02318287037,30.57 MB,10 GKD - Tav Gun Kaha Jagat Gura (24-9-17)E.mp3,2017,10 GKD - Tav Gun Kaha Jagat Gura (24-9-17)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/September17/S171/10 GKD - Tav Gun Kaha Jagat Gura (24-9-17)E.mp3,,1,2017-10-07 17:48:23
3355,150,139,Naam Simran,September 2017 Vol - 1,Gurpreet Kaur BTD,NS,0.02760416667,36.40 MB,01 GPKB - Naam Simran (25-9-17)M.mp3,2017,01 GPKB - Naam Simran (25-9-17)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/September17/S171/01 GPKB - Naam Simran (25-9-17)M.mp3,,1,2017-10-07 17:48:23
3356,150,139,Bani Prabh Ki Sabh Ko Bolae,September 2017 Vol - 1,Gurpreet Kaur BTD,BPKSKB,0.02157407407,28.44 MB,15 GPKB - Bani Prabh Ki Sabh Ko Bolae (24-9-17)M.m,2017,15 GPKB - Bani Prabh Ki Sabh Ko Bolae (24-9-17)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/September17/S171/15 GPKB - Bani Prabh Ki Sabh Ko Bolae (24-9-17)M.mp3,,1,2017-10-07 17:48:23
3357,150,142,Darshan Ki Man Aas Ghaneri,September 2017 Vol - 1,Gurpreet Kaur FBD,DKMAG,0.0199537037,26.31 MB,12 GPKF - Darshan Ki Man Aas Ghaneri (23-9-17)E.mp,2017,12 GPKF - Darshan Ki Man Aas Ghaneri (23-9-17)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/September17/S171/12 GPKF - Darshan Ki Man Aas Ghaneri (23-9-17)E.mp3,,1,2017-10-07 17:48:23
3358,150,142,Naam Simran,September 2017 Vol - 1,Gurpreet Kaur FBD,NS,0.02747685185,36.22 MB,16 GPKF - Naam Simran (24.09.17)E.mp3,2017,16 GPKF - Naam Simran (24.09.17)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/September17/S171/16 GPKF - Naam Simran (24.09.17)E.mp3,,1,2017-10-07 17:48:23
3359,150,142,Sun Yaar Hamare Sajan,September 2017 Vol - 1,Gurpreet Kaur FBD,SYHS,0.01472222222,19.41 MB,22 GPKF - Sun Yaar Hamare Sajan (25-9-17)M.mp3,2017,22 GPKF - Sun Yaar Hamare Sajan (25-9-17)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/September17/S171/22 GPKF - Sun Yaar Hamare Sajan (25-9-17)M.mp3,,1,2017-10-07 17:48:23
3360,150,155,Gobind Charnan Ko Baliharee,September 2017 Vol - 1,Gurvinder Singh Jammu,GCKB,0.0177662037,23.43 MB,06 GWSJ - Gobind Charnan Ko Baliharee (24-9-17)M.m,2017,06 GWSJ - Gobind Charnan Ko Baliharee (24-9-17)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/September17/S171/06 GWSJ - Gobind Charnan Ko Baliharee (24-9-17)M.mp3,,1,2017-10-07 17:48:23
3361,150,166,Mat Jaan Seh Gali Paia,September 2017 Vol - 1,Harjinder Kaur DL,MJSGP,0.02123842593,28.00 MB,11 HKB - Mat Jaan Seh Gali Paia (25-9-17)M.mp3,2017,11 HKB - Mat Jaan Seh Gali Paia (25-9-17)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/September17/S171/11 HKB - Mat Jaan Seh Gali Paia (25-9-17)M.mp3,,1,2017-10-07 17:48:23
3362,150,166,Parthai Sakhi Maha Purakh Bolde,September 2017 Vol - 1,Harjinder Kaur DL,PSMPB,0.02143518519,28.27 MB,21 HKB - Parthai Sakhi Maha Purakh Bolde (24-9-17),2017,21 HKB - Parthai Sakhi Maha Purakh Bolde (24-9-17)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/September17/S171/21 HKB - Parthai Sakhi Maha Purakh Bolde (24-9-17)M.mp3,,1,2017-10-07 17:48:23
3363,150,193,GV 79 Sangat Part 2,September 2017 Vol - 1,Harpreet Singh Delhi,G7SP2,0.02039351852,20.14 MB,17 HPSD - GV 79 Sangat Part 2 (24-9-17)E.mp3,2017,17 HPSD - GV 79 Sangat Part 2 (24-9-17)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/September17/S171/17 HPSD - GV 79 Sangat Part 2 (24-9-17)E.mp3,,1,2017-10-07 17:48:23
3364,150,220,Ham Dolat Beri Pap Bhari Hai,September 2017 Vol - 1,Jagdeep Singh Nairobi,HDBPBH,0.01439814815,18.98 MB,04 JSN - Ham Dolat Beri Pap Bhari Hai (24-9-17)M.m,2017,04 JSN - Ham Dolat Beri Pap Bhari Hai (24-9-17)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/September17/S171/04 JSN - Ham Dolat Beri Pap Bhari Hai (24-9-17)M.mp3,,1,2017-10-07 17:48:23
3365,150,260,GV 111 Simran Part - 2,September 2017 Vol - 1,Jatinder Singh FBD,G1SP-2,0.01928240741,19.04 MB,08 JTS - GV 111 Simran Part - 2 (25-9-17)M.mp3,2017,08 JTS - GV 111 Simran Part - 2 (25-9-17)M.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/September17/S171/08 JTS - GV 111 Simran Part - 2 (25-9-17)M.mp3,,1,2017-10-07 17:48:23
3366,150,303,Antar Ki Bidh Tum Hi Jaani,September 2017 Vol - 1,Manmohan Kaur DL,AKBTHJ,0.02028935185,26.75 MB,13 MKU - Antar Ki Bidh Tum Hi Jaani (24-9-17)E.mp3,2017,13 MKU - Antar Ki Bidh Tum Hi Jaani (24-9-17)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/September17/S171/13 MKU - Antar Ki Bidh Tum Hi Jaani (24-9-17)E.mp3,,1,2017-10-07 17:48:23
3367,150,516,Sabh Janam Tina Ka Safal Hai,September 2017 Vol - 1,Rasleen Kaur DL,SJTKSH,0.01689814815,22.28 MB,24 Rasleen Kaur DL - Sabh Janam Tina Ka Safal Hai ,2017,24 Rasleen Kaur DL - Sabh Janam Tina Ka Safal Hai (24-9-17)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/September17/S171/24 Rasleen Kaur DL - Sabh Janam Tina Ka Safal Hai (24-9-17)E.mp3,,1,2017-10-07 17:48:23
3368,150,450,Levoh Kanth Lagae Apda Sabh Har,September 2017 Vol - 1,Simarjit Kaur Bhatinda,LKLASH,0.02190972222,28.89 MB,14 SMB - Levoh Kanth Lagae Apda Sabh Har (24-9-17),2017,14 SMB - Levoh Kanth Lagae Apda Sabh Har (24-9-17)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/September17/S171/14 SMB - Levoh Kanth Lagae Apda Sabh Har (24-9-17)E.mp3,,1,2017-10-07 17:48:23
3369,150,458,Prabh Paas Jan Ki Ardas,September 2017 Vol - 1,Simran Kaur Jammu,PPJKA,0.01575231481,20.77 MB,27 Simran Kaur Jammu - Prabh Paas Jan Ki Ardas (23,2017,27 Simran Kaur Jammu - Prabh Paas Jan Ki Ardas (23-9-17)E.mp3,https://brahmbungadodra.org/kirtanrecords/samagams/September17/S171/27 Simran Kaur Jammu - Prabh Paas Jan Ki Ardas (23-9-17)E.mp3,,1,2017-10-07 17:48:23
